x,y,yaw,v
6.030366197732391,-0.12499799999999794,0.0,3.0
6.220756971483922,-0.12499799999999794,0.0,3.0
6.411147745235446,-0.12499799999999794,0.0,3.0
6.6015385189869775,-0.12499799999999794,0.0,3.0
6.791929292738516,-0.12499799999999794,0.0,3.0
6.982320066490033,-0.12499799999999794,0.0,3.0
7.172710840241571,-0.12499799999999794,0.0,3.0
7.363101613993088,-0.12499799999999794,0.0,3.0
7.553492387744619,-0.12499799999999794,0.0,3.0
7.743883161496157,-0.12499799999999794,0.0,3.0
7.934273935247688,-0.12499799999999794,0.0,3.0
8.124664708999212,-0.12499799999999794,0.0,3.0
8.315055482750743,-0.12499799999999794,0.0,3.0
8.505446256502282,-0.12499799999999794,0.0,3.0
8.695837030253813,-0.12499799999999794,0.0,3.0
8.886227804005337,-0.12499799999999794,0.0,3.0
9.076618577756868,-0.12499799999999794,0.008493314923342814,2.7542649842468525
9.265674408711469,-0.12177516299464486,0.10491985409558414,1.4851947350129158
9.433429247910396,-0.08742349968951402,0.3446806451069101,0.7893995009738828
9.56310593235903,-0.014993681634067002,0.6908364235636941,0.5299428647012275
9.654704462057346,0.09551429117166776,1.060231002907343,0.5
9.70822483700536,0.24410041872773292,1.362155448839621,0.6219559088592206
9.725002000000018,0.4275418640287256,1.5259475629965522,1.0797783633346587
9.725002000000018,0.6179326377802568,1.5760454723400046,1.9655838779815793
9.723007540406343,0.8074972793184827,1.6027015044049495,2.3415206975137703
9.713007540406338,0.9937459174462902,1.6244364895901764,2.4329680253112747
9.703007540406347,1.1799945555740905,1.6244364895901795,2.9999999999999076
9.693007540406342,1.3662431937018766,1.6244364895901975,2.9999999999994214
9.683007540406344,1.552491831829684,1.6189893897587488,2.8344439674184416
9.675002000000006,1.7395666021707825,1.5920018130654037,2.328726071931495
9.675002000000006,1.9299573759223065,1.5707963267948966,2.453470948352935
9.675002000000006,2.1203481496738377,1.5707963267948966,3.0
9.675002000000006,2.310738923425376,1.5707963267948966,3.0
9.675002000000006,2.501129697176907,1.5707963267948966,3.0
9.675002000000006,2.6915204709284453,1.5707963267948966,3.0
9.675002000000006,2.8819112446799693,1.5707963267948966,3.0
9.675002000000006,3.0723020184315004,1.5707963267948966,3.0
9.675002000000006,3.2626927921830315,1.5707963267948966,3.0
9.675002000000006,3.4530835659345556,1.5707963267948966,3.0
9.675002000000006,3.6434743396860867,1.5707963267948966,3.0
9.675002000000006,3.8338651134376107,1.5707963267948966,3.0
9.675002000000006,4.024255887189142,1.5707963267948966,3.0
9.675002000000006,4.214646660940673,1.5707963267948966,3.0
9.675002000000006,4.405037434692197,1.5707963267948966,3.0
9.675002000000006,4.595428208443728,1.5707963267948966,3.0
9.675002000000006,4.785818982195266,1.5707963267948966,3.0
9.675002000000006,4.9762097559467975,1.5707963267948966,3.0
9.675002000000006,5.166600529698336,1.5707963267948966,3.0
9.675002000000006,5.35699130344986,1.5707963267948966,3.0
9.675002000000006,5.547382077201391,1.5707963267948966,3.0
9.675002000000006,5.737772850952922,1.5707963267948966,3.0
9.675002000000006,5.928163624704446,1.5442519692530539,2.34587448818389
9.685002000000004,6.114412262832239,1.5171561639995959,2.3245987482055503
9.69500200000001,6.30066090096004,1.5171561639995967,2.999999999999964
9.705002000000007,6.48690953908784,1.5171561639995967,3.0
9.715002000000013,6.67315817721564,1.5171561639995788,2.9999999999994214
9.725002000000018,6.859406815343448,1.544251969253036,2.324598748205613
9.725002000000018,7.049797589094972,1.5707963267948966,2.3458744881835436
9.725002000000018,7.240188362846503,1.5707963267948966,3.0
9.725002000000018,7.430579136598027,1.5707963267948966,3.0
9.725002000000018,7.620969910349558,1.5707963267948966,3.0
9.725002000000018,7.811360684101089,1.5707963267948966,3.0
9.725002000000018,8.001751457852613,1.6077037027977539,2.1618485064517015
9.711153769193501,8.186406106589232,1.7392682893484739,1.239162733944781
9.665917665492948,8.349134369768997,1.9914201088504908,0.7526656044318211
9.582603407042086,8.473784478198475,2.3405310914271467,0.530316829576388
9.461210993840915,8.56035643187765,2.693345095033032,0.5233244831143191
9.301740425889442,8.60885023080651,2.955397529323122,0.723875102603168
9.118039933994176,8.625002000000002,3.0984434401509184,1.1758265366305352
8.927649160242652,8.625002000000002,3.141592653589793,2.0643101355439843
8.737258386491106,8.625002000000002,3.141592653589793,3.0
8.546867612739582,8.625002000000002,3.141592653589793,3.0
