t_s,mode,x,y,yaw,speed,cmd_speed,cmd_steer,collisions
41.024,rrt,8.5561,0.2593,0.3376,0.3510,0.3500,0.4200,0
41.070,rrt,8.6237,-0.4856,0.2878,0.1223,0.6234,-0.2849,0
41.141,rrt,8.5837,0.2766,0.3757,0.1048,0.3500,0.4200,0
41.216,rrt,8.5911,0.2803,0.3800,0.2174,1.2000,0.0000,0
41.327,rrt,8.6049,0.2867,0.3842,0.2712,0.0000,0.0000,0
41.408,rrt,8.6918,-0.4579,0.3221,0.5598,0.3500,0.4200,0
41.485,rrt,8.6783,0.3228,0.4090,0.1927,0.3500,-0.4200,0
41.555,rrt,8.6896,0.3284,0.4125,0.2041,0.3500,0.4200,0
41.617,rrt,8.7534,-0.4355,0.3310,0.2378,0.3500,0.4200,0
41.711,rrt,8.7700,-0.4288,0.3361,0.2697,0.3500,-0.4200,0
41.810,rrt,8.7924,-0.4162,0.3609,0.2910,0.0000,0.0000,0
41.923,rrt,8.8107,-0.4051,0.3821,0.3119,0.0000,0.0000,0
41.984,rrt,8.7765,0.3842,0.4844,0.0733,0.3500,-0.4200,0
42.039,rrt,8.7785,0.3852,0.4843,0.0255,0.3500,0.4200,0
42.122,rrt,8.8366,-0.3934,0.3883,0.0570,0.0000,0.0000,0
42.212,rrt,8.8461,-0.3898,0.3873,0.1609,0.0000,0.0000,0
42.301,rrt,8.7960,0.3944,0.4841,0.0388,0.0000,0.0000,0
42.399,rrt,8.8548,-0.3860,0.3885,0.0058,0.0000,0.0000,0
42.516,rrt,8.8550,-0.3859,0.3885,0.0011,0.3500,-0.4200,0
42.665,rrt,8.8550,-0.3859,0.3885,0.0002,0.0000,0.0000,0
42.765,rrt,8.8045,0.3978,0.4789,0.1329,0.0000,0.0000,0
42.822,rrt,8.8146,0.4007,0.4672,0.0373,0.3500,-0.4200,0
42.938,rrt,8.8714,-0.3816,0.3760,0.0123,0.0000,0.0000,0
43.058,rrt,8.8756,-0.3802,0.3744,0.1062,0.0000,0.0000,0
43.182,rrt,8.8863,-0.3777,0.3656,0.0277,0.0000,0.0000,0
43.301,rrt,8.8873,-0.3773,0.3656,0.0042,0.8605,-0.1678,0
43.397,rrt,8.8875,-0.3772,0.3656,0.0002,0.0000,0.0000,0
43.436,rrt,8.8358,0.4089,0.4550,0.2171,0.3500,-0.4200,0
43.496,rrt,8.9043,-0.3723,0.3576,0.2466,0.0000,0.0000,0
43.590,rrt,8.9123,-0.3698,0.3552,0.1514,0.0000,0.0000,0
43.662,rrt,8.8704,0.4219,0.4360,0.0550,0.3500,0.4200,0
43.798,rrt,8.8720,0.4226,0.4359,0.0192,0.0000,0.0000,0
43.959,rrt,8.9319,-0.3635,0.3507,0.1175,0.0000,0.0000,0
44.122,rrt,8.9405,-0.3588,0.3586,0.0277,0.0000,0.0000,0
44.229,rrt,8.8849,0.4303,0.4446,0.0032,0.0000,0.0000,0
44.352,rrt,8.9418,-0.3583,0.3587,0.0002,0.0000,0.0000,0
44.441,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
44.554,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
44.638,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
44.723,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
44.809,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
44.892,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
44.982,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.072,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.200,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.294,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.348,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.486,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
45.584,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.708,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
45.832,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
45.933,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.032,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.122,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
46.212,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
46.305,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.380,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
46.432,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.542,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.667,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.775,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.866,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
46.963,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
47.079,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
47.245,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
47.390,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
47.521,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
47.603,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
47.726,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
47.928,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
48.030,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
48.129,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
48.245,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
48.343,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
48.469,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
48.582,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
48.683,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
48.804,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
48.903,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
49.021,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.120,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.247,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.357,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.420,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.473,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.563,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.647,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
49.686,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.767,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
49.855,rrt,8.9418,-0.3583,0.3587,0.0000,0.0000,0.0000,0
49.938,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
50.049,rrt,8.8851,0.4304,0.4446,0.0000,0.0000,0.0000,0
